"section","key","field","actual","expected","pass"
"revised_missingness.csv","A_2020/in_private_now","ci_low","-0.0241033054434769","-0.024103305443477",TRUE
"revised_missingness.csv","A_2020/in_private_now","ci_high","-8.39680358514176e-05","-8.39680358515685e-05",TRUE
"revised_missingness.csv","A_2020/in_private_now","p_value","0.0484221421897849","0.0484221421897821",TRUE
"revised_missingness.csv","A_2020/in_private_now","n","1176","1176",TRUE
"revised_missingness.csv","A_2020/in_private_now","df","1174","1174",TRUE
"revised_missingness.csv","A_2020/in_private_now","control_mean","0.0171526586620926","0.0171526586620926",TRUE
"revised_missingness.csv","A_2020/in_private_now","selected_mean","0.00505902192242833","0.00505902192242833",TRUE
"revised_missingness.csv","A_2020/in_private_now","n_control","583","583",TRUE
"revised_missingness.csv","A_2020/in_private_now","n_selected","593","593",TRUE
"revised_missingness.csv","A_2020/in_private_now","missing_control","10","10",TRUE
"revised_missingness.csv","A_2020/in_private_now","missing_selected","3","3",TRUE
"revised_missingness.csv","A_2020/in_private_now","observed_control","573","573",TRUE
"revised_missingness.csv","A_2020/in_private_now","observed_selected","590","590",TRUE
"revised_missingness.csv","A_2020/highest_grade","estimate","0","0",TRUE
"revised_missingness.csv","A_2020/highest_grade","se","0","0",TRUE
"revised_missingness.csv","A_2020/highest_grade","ci_low","0","0",TRUE
"revised_missingness.csv","A_2020/highest_grade","ci_high","0","0",TRUE
"revised_missingness.csv","A_2020/highest_grade","p_value","1","1",TRUE
"revised_missingness.csv","A_2020/highest_grade","n","1176","1176",TRUE
"revised_missingness.csv","A_2020/highest_grade","df","1174","1174",TRUE
"revised_missingness.csv","A_2020/highest_grade","control_mean","0","0",TRUE
"revised_missingness.csv","A_2020/highest_grade","selected_mean","0","0",TRUE
"revised_missingness.csv","A_2020/highest_grade","n_control","583","583",TRUE
"revised_missingness.csv","A_2020/highest_grade","n_selected","593","593",TRUE
"revised_missingness.csv","A_2020/highest_grade","missing_control","0","0",TRUE
"revised_missingness.csv","A_2020/highest_grade","missing_selected","0","0",TRUE
"revised_missingness.csv","A_2020/highest_grade","observed_control","583","583",TRUE
"revised_missingness.csv","A_2020/highest_grade","observed_selected","593","593",TRUE
"revised_missingness.csv","A_2020/total_repeats","estimate","-0.00517472282402762","-0.00517472282402761",TRUE
"revised_missingness.csv","A_2020/total_repeats","se","0.00381465989382918","0.00381465989382918",TRUE
"revised_missingness.csv","A_2020/total_repeats","ci_low","-0.0126590348309891","-0.0126590348309891",TRUE
"revised_missingness.csv","A_2020/total_repeats","ci_high","0.00230958918293387","0.00230958918293388",TRUE
"revised_missingness.csv","A_2020/total_repeats","p_value","0.175189541810516","0.175189541810517",TRUE
"revised_missingness.csv","A_2020/total_repeats","n","1176","1176",TRUE
"revised_missingness.csv","A_2020/total_repeats","df","1174","1174",TRUE
"revised_missingness.csv","A_2020/total_repeats","control_mean","0.00686106346483705","0.00686106346483705",TRUE
"revised_missingness.csv","A_2020/total_repeats","selected_mean","0.00168634064080944","0.00168634064080944",TRUE
"revised_missingness.csv","A_2020/total_repeats","n_control","583","583",TRUE
"revised_missingness.csv","A_2020/total_repeats","n_selected","593","593",TRUE
"revised_missingness.csv","A_2020/total_repeats","missing_control","4","4",TRUE
"revised_missingness.csv","A_2020/total_repeats","missing_selected","1","1",TRUE
"revised_missingness.csv","A_2020/total_repeats","observed_control","579","579",TRUE
"revised_missingness.csv","A_2020/total_repeats","observed_selected","592","592",TRUE
"revised_missingness.csv","A_2022/years_in_school","estimate","-0.0152671755725192","-0.0152671755725191",TRUE
"revised_missingness.csv","A_2022/years_in_school","se","0.0107539219759966","0.0107539219759966",TRUE
"revised_missingness.csv","A_2022/years_in_school","ci_low","-0.0364376460953855","-0.0364376460953854",TRUE
"revised_missingness.csv","A_2022/years_in_school","ci_high","0.00590329495034717","0.00590329495034724",TRUE
"revised_missingness.csv","A_2022/years_in_school","p_value","0.15683214942682","0.156832149426822",TRUE
"revised_missingness.csv","A_2022/years_in_school","n","277","277",TRUE
"revised_missingness.csv","A_2022/years_in_school","df","275","275",TRUE
"revised_missingness.csv","A_2022/years_in_school","control_mean","0.0152671755725191","0.0152671755725191",TRUE
"revised_missingness.csv","A_2022/years_in_school","selected_mean","0","0",TRUE
"revised_missingness.csv","A_2022/years_in_school","n_control","131","131",TRUE
"revised_missingness.csv","A_2022/years_in_school","n_selected","146","146",TRUE
"revised_missingness.csv","A_2022/years_in_school","missing_control","2","2",TRUE
"revised_missingness.csv","A_2022/years_in_school","missing_selected","0","0",TRUE
"revised_missingness.csv","A_2022/years_in_school","observed_control","129","129",TRUE
"revised_missingness.csv","A_2022/years_in_school","observed_selected","146","146",TRUE
"revised_missingness.csv","A_2022/married_or_cohab","estimate","-0.0229007633587787","-0.0229007633587786",TRUE
"revised_missingness.csv","A_2022/married_or_cohab","se","0.0131196618144629","0.0131196618144629",TRUE
"revised_missingness.csv","A_2022/married_or_cohab","ci_low","-0.0487284952628241","-0.048728495262824",TRUE
"revised_missingness.csv","A_2022/married_or_cohab","ci_high","0.0029269685452667","0.00292696854526674",TRUE
"revised_missingness.csv","A_2022/married_or_cohab","p_value","0.0820095092271723","0.0820095092271729",TRUE
"revised_missingness.csv","A_2022/married_or_cohab","n","277","277",TRUE
"revised_missingness.csv","A_2022/married_or_cohab","df","275","275",TRUE
"revised_missingness.csv","A_2022/married_or_cohab","control_mean","0.0229007633587786","0.0229007633587786",TRUE
"revised_missingness.csv","A_2022/married_or_cohab","selected_mean","0","0",TRUE
"revised_missingness.csv","A_2022/married_or_cohab","n_control","131","131",TRUE
"revised_missingness.csv","A_2022/married_or_cohab","n_selected","146","146",TRUE
"revised_missingness.csv","A_2022/married_or_cohab","missing_control","3","3",TRUE
"revised_missingness.csv","A_2022/married_or_cohab","missing_selected","0","0",TRUE
"revised_missingness.csv","A_2022/married_or_cohab","observed_control","128","128",TRUE
"revised_missingness.csv","A_2022/married_or_cohab","observed_selected","146","146",TRUE
"revised_missingness.csv","A_2022/has_child","estimate","-0.0305343511450384","-0.0305343511450382",TRUE
"revised_missingness.csv","A_2022/has_child","se","0.0150899876497859","0.0150899876497859",TRUE
"revised_missingness.csv","A_2022/has_child","ci_low","-0.0602409214031514","-0.0602409214031512",TRUE
"revised_missingness.csv","A_2022/has_child","ci_high","-0.000827780886925367","-0.000827780886925138",TRUE
"revised_missingness.csv","A_2022/has_child","p_value","0.043990351939617","0.0439903519396186",TRUE
"revised_missingness.csv","A_2022/has_child","n","277","277",TRUE
"revised_missingness.csv","A_2022/has_child","df","275","275",TRUE
"revised_missingness.csv","A_2022/has_child","control_mean","0.0305343511450382","0.0305343511450382",TRUE
"revised_missingness.csv","A_2022/has_child","selected_mean","0","0",TRUE
"revised_missingness.csv","A_2022/has_child","n_control","131","131",TRUE
"revised_missingness.csv","A_2022/has_child","n_selected","146","146",TRUE
"revised_missingness.csv","A_2022/has_child","missing_control","4","4",TRUE
"revised_missingness.csv","A_2022/has_child","missing_selected","0","0",TRUE
"revised_missingness.csv","A_2022/has_child","observed_control","127","127",TRUE
"revised_missingness.csv","A_2022/has_child","observed_selected","146","146",TRUE
"revised_missingness.csv","A_2022/working","estimate","-0.0152671755725192","-0.0152671755725191",TRUE
"revised_missingness.csv","A_2022/working","se","0.0107539219759966","0.0107539219759966",TRUE
"revised_missingness.csv","A_2022/working","ci_low","-0.0364376460953855","-0.0364376460953854",TRUE
"revised_missingness.csv","A_2022/working","ci_high","0.00590329495034717","0.00590329495034724",TRUE
"revised_missingness.csv","A_2022/working","p_value","0.15683214942682","0.156832149426822",TRUE
"revised_missingness.csv","A_2022/working","n","277","277",TRUE
"revised_missingness.csv","A_2022/working","df","275","275",TRUE
"revised_missingness.csv","A_2022/working","control_mean","0.0152671755725191","0.0152671755725191",TRUE
"revised_missingness.csv","A_2022/working","selected_mean","0","0",TRUE
"revised_missingness.csv","A_2022/working","n_control","131","131",TRUE
"revised_missingness.csv","A_2022/working","n_selected","146","146",TRUE
"revised_missingness.csv","A_2022/working","missing_control","2","2",TRUE
"revised_missingness.csv","A_2022/working","missing_selected","0","0",TRUE
"revised_missingness.csv","A_2022/working","observed_control","129","129",TRUE
"revised_missingness.csv","A_2022/working","observed_selected","146","146",TRUE
"revised_missingness.csv","A_2022/hours_worked","estimate","-0.0152671755725192","-0.0152671755725191",TRUE
"revised_missingness.csv","A_2022/hours_worked","se","0.0107539219759966","0.0107539219759966",TRUE
"revised_missingness.csv","A_2022/hours_worked","ci_low","-0.0364376460953855","-0.0364376460953854",TRUE
"revised_missingness.csv","A_2022/hours_worked","ci_high","0.00590329495034717","0.00590329495034724",TRUE
"revised_missingness.csv","A_2022/hours_worked","p_value","0.15683214942682","0.156832149426822",TRUE
"revised_missingness.csv","A_2022/hours_worked","n","277","277",TRUE
"revised_missingness.csv","A_2022/hours_worked","df","275","275",TRUE
"revised_missingness.csv","A_2022/hours_worked","control_mean","0.0152671755725191","0.0152671755725191",TRUE
"revised_missingness.csv","A_2022/hours_worked","selected_mean","0","0",TRUE
"revised_missingness.csv","A_2022/hours_worked","n_control","131","131",TRUE
"revised_missingness.csv","A_2022/hours_worked","n_selected","146","146",TRUE
"revised_missingness.csv","A_2022/hours_worked","missing_control","2","2",TRUE
"revised_missingness.csv","A_2022/hours_worked","missing_selected","0","0",TRUE
"revised_missingness.csv","A_2022/hours_worked","observed_control","129","129",TRUE
"revised_missingness.csv","A_2022/hours_worked","observed_selected","146","146",TRUE
"revised_missingness.csv","A_2022/in_school_now","estimate","-0.00763358778625964","-0.00763358778625954",TRUE
"revised_missingness.csv","A_2022/in_school_now","se","0.00763358778625953","0.00763358778625953",TRUE
"revised_missingness.csv","A_2022/in_school_now","ci_low","-0.0226612814568512","-0.0226612814568511",TRUE
"revised_missingness.csv","A_2022/in_school_now","ci_high","0.00739410588433194","0.00739410588433205",TRUE
"revised_missingness.csv","A_2022/in_school_now","p_value","0.318189601019021","0.318189601019028",TRUE
"revised_missingness.csv","A_2022/in_school_now","n","277","277",TRUE
"revised_missingness.csv","A_2022/in_school_now","df","275","275",TRUE
"revised_missingness.csv","A_2022/in_school_now","control_mean","0.00763358778625954","0.00763358778625954",TRUE
"revised_missingness.csv","A_2022/in_school_now","selected_mean","0","0",TRUE
"revised_missingness.csv","A_2022/in_school_now","n_control","131","131",TRUE
"revised_missingness.csv","A_2022/in_school_now","n_selected","146","146",TRUE
"revised_missingness.csv","A_2022/in_school_now","missing_control","1","1",TRUE
"revised_missingness.csv","A_2022/in_school_now","missing_selected","0","0",TRUE
"revised_missingness.csv","A_2022/in_school_now","observed_control","130","130",TRUE
"revised_missingness.csv","A_2022/in_school_now","observed_selected","146","146",TRUE
"revised_missingness.csv","A_2022/in_private_now","estimate","-0.000784272717766381","-0.000784272717766391",TRUE
"revised_missingness.csv","A_2022/in_private_now","se","0.0102559631141116","0.0102559631141116",TRUE
"revised_missingness.csv","A_2022/in_private_now","ci_low","-0.0209744475465905","-0.0209744475465905",TRUE
"revised_missingness.csv","A_2022/in_private_now","ci_high","0.0194059021110577","0.0194059021110577",TRUE
"revised_missingness.csv","A_2022/in_private_now","p_value","0.939100844623928","0.939100844623927",TRUE
"revised_missingness.csv","A_2022/in_private_now","n","277","277",TRUE
"revised_missingness.csv","A_2022/in_private_now","df","275","275",TRUE
"revised_missingness.csv","A_2022/in_private_now","control_mean","0.00763358778625954","0.00763358778625954",TRUE
"revised_missingness.csv","A_2022/in_private_now","selected_mean","0.00684931506849315","0.00684931506849315",TRUE
"revised_missingness.csv","A_2022/in_private_now","n_control","131","131",TRUE
"revised_missingness.csv","A_2022/in_private_now","n_selected","146","146",TRUE
"revised_missingness.csv","A_2022/in_private_now","missing_control","1","1",TRUE
"revised_missingness.csv","A_2022/in_private_now","missing_selected","1","1",TRUE
"revised_missingness.csv","A_2022/in_private_now","observed_control","130","130",TRUE
"revised_missingness.csv","A_2022/in_private_now","observed_selected","145","145",TRUE
"revised_missingness.csv","A_2022/highest_grade","estimate","0","0",TRUE
"revised_missingness.csv","A_2022/highest_grade","se","0","0",TRUE
"revised_missingness.csv","A_2022/highest_grade","ci_low","0","0",TRUE
"revised_missingness.csv","A_2022/highest_grade","ci_high","0","0",TRUE
"revised_missingness.csv","A_2022/highest_grade","p_value","1","1",TRUE
"revised_missingness.csv","A_2022/highest_grade","n","277","277",TRUE
"revised_missingness.csv","A_2022/highest_grade","df","275","275",TRUE
"revised_missingness.csv","A_2022/highest_grade","control_mean","0","0",TRUE
"revised_missingness.csv","A_2022/highest_grade","selected_mean","0","0",TRUE
"revised_missingness.csv","A_2022/highest_grade","n_control","131","131",TRUE
"revised_missingness.csv","A_2022/highest_grade","n_selected","146","146",TRUE
"revised_missingness.csv","A_2022/highest_grade","missing_control","0","0",TRUE
"revised_missingness.csv","A_2022/highest_grade","missing_selected","0","0",TRUE
"revised_missingness.csv","A_2022/highest_grade","observed_control","131","131",TRUE
"revised_missingness.csv","A_2022/highest_grade","observed_selected","146","146",TRUE
